date,machine_id,location,product_name,stock_added,units_consumed,stock_remaining,day_of_week,month,notes
2026-03-29,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,36,Sunday,March,
2026-03-29,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,40,Sunday,March,
2026-03-29,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,36,Sunday,March,
2026-03-29,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,16,Sunday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,28,Monday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,3,39,Monday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,29,Monday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,4,36,Monday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,33,Monday,March,
2026-03-30,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,7,9,Monday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,4,24,Tuesday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,35,Tuesday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,23,Tuesday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,31,Tuesday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,29,Tuesday,March,
2026-03-31,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,80,8,81,Tuesday,March,Restocked
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,18,Wednesday,April,
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,31,Wednesday,April,
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,15,Wednesday,April,
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,24,Wednesday,April,
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,2,27,Wednesday,April,
2026-04-01,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,8,73,Wednesday,April,
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,13,Thursday,April,
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,27,Thursday,April,
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,72,8,79,Thursday,April,Restocked
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,19,Thursday,April,
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,24,Thursday,April,
2026-04-02,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,64,Thursday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,7,Friday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,23,Friday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,71,Friday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,14,Friday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,21,Friday,April,
2026-04-03,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,55,Friday,April,
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,60,7,60,Saturday,April,Restocked
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,18,Saturday,April,
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,10,61,Saturday,April,
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,60,9,65,Saturday,April,Restocked
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,5,16,Saturday,April,
2026-04-04,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,44,Saturday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,7,53,Sunday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,13,Sunday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,53,Sunday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,58,Sunday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,12,Sunday,April,
2026-04-05,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,33,Sunday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,48,Monday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,8,Monday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,46,Monday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,52,Monday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,8,Monday,April,
2026-04-06,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,7,26,Monday,April,
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,43,Tuesday,April,
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,50,5,53,Tuesday,April,Restocked
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,40,Tuesday,April,
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,45,Tuesday,April,
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,40,4,44,Tuesday,April,Restocked
2026-04-07,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,17,Tuesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,38,Wednesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,48,Wednesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,33,Wednesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,39,Wednesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,41,Wednesday,April,
2026-04-08,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,8,9,Wednesday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,32,Thursday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,44,Thursday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,26,Thursday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,34,Thursday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,37,Thursday,April,
2026-04-09,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,80,9,80,Thursday,April,Restocked
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,26,Friday,April,
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,40,Friday,April,
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,19,Friday,April,
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,29,Friday,April,
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,34,Friday,April,
2026-04-10,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,71,Friday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,7,19,Saturday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,35,Saturday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,10,9,Saturday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,8,21,Saturday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,5,29,Saturday,April,
2026-04-11,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,14,57,Saturday,April,
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,13,Sunday,April,
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,30,Sunday,April,
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,72,8,73,Sunday,April,Restocked
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,9,12,Sunday,April,
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,5,24,Sunday,April,
2026-04-12,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,12,45,Sunday,April,
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,8,Monday,April,
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,26,Monday,April,
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,9,64,Monday,April,
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,60,6,66,Monday,April,Restocked
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,21,Monday,April,
2026-04-13,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,10,35,Monday,April,
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,60,5,63,Tuesday,April,Restocked
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,22,Tuesday,April,
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,58,Tuesday,April,
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,60,Tuesday,April,
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,17,Tuesday,April,
2026-04-14,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,24,Tuesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,57,Wednesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,18,Wednesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,52,Wednesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,54,Wednesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,14,Wednesday,April,
2026-04-15,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,10,14,Wednesday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,4,53,Thursday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,13,Thursday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,45,Thursday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,49,Thursday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,11,Thursday,April,
2026-04-16,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,80,7,87,Thursday,April,Restocked
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,47,Friday,April,
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,9,Friday,April,
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,39,Friday,April,
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,44,Friday,April,
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,8,Friday,April,
2026-04-17,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,76,Friday,April,
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,41,Saturday,April,
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,50,5,54,Saturday,April,Restocked
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,9,30,Saturday,April,
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,37,Saturday,April,
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,40,3,45,Saturday,April,Restocked
2026-04-18,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,12,64,Saturday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,35,Sunday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,6,48,Sunday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,11,19,Sunday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,8,29,Sunday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,41,Sunday,April,
2026-04-19,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,10,54,Sunday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,7,28,Monday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,44,Monday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,12,Monday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,23,Monday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,38,Monday,April,
2026-04-20,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,45,Monday,April,
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,23,Tuesday,April,
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,40,Tuesday,April,
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,72,7,77,Tuesday,April,Restocked
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,18,Tuesday,April,
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,35,Tuesday,April,
2026-04-21,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,36,Tuesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,18,Wednesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,35,Wednesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,5,72,Wednesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,11,Wednesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,4,31,Wednesday,April,
2026-04-22,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,7,29,Wednesday,April,
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,13,Thursday,April,
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,31,Thursday,April,
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,66,Thursday,April,
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,60,5,66,Thursday,April,Restocked
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,28,Thursday,April,
2026-04-23,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,18,Thursday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,7,Friday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,26,Friday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,58,Friday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,5,61,Friday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,25,Friday,April,
2026-04-24,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,80,10,88,Friday,April,Restocked
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,60,6,61,Saturday,April,Restocked
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,6,20,Saturday,April,
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,9,49,Saturday,April,
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,7,54,Saturday,April,
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,5,20,Saturday,April,
2026-04-25,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,12,76,Saturday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,6,55,Sunday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,6,14,Sunday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,41,Sunday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,8,46,Sunday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,5,15,Sunday,April,
2026-04-26,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,65,Sunday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,50,Monday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,4,10,Monday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,8,33,Monday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,40,Monday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,12,Monday,April,
2026-04-27,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,10,55,Monday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,45,Tuesday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,3,7,Tuesday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,6,27,Tuesday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,34,Tuesday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,9,Tuesday,April,
2026-04-28,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,11,44,Tuesday,April,
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,4,41,Wednesday,April,
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,50,5,52,Wednesday,April,Restocked
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,20,Wednesday,April,
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,28,Wednesday,April,
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,0,3,6,Wednesday,April,
2026-04-29,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,35,Wednesday,April,
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",Lays Classic Chips,0,5,36,Thursday,April,
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",Kurkure Masala,0,5,47,Thursday,April,
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",Pepsi 250ml,0,7,13,Thursday,April,
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",Sprite 250ml,0,6,22,Thursday,April,
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",KitKat Chocolate,40,3,43,Thursday,April,Restocked
2026-04-30,Machine_1_CityMall,"City Mall, Main Street",Mineral Water 500ml,0,9,26,Thursday,April,
